id	company_comments	company_name	dr_company_comments	financial_year_end	headquarters	is_active	is_forecast	company_type_id	reporting_currency_id
1220	NULL	Igen	NULL	12	USA	TRUE	FALSE	2	6
1221	NULL	Disetronic	NULL	12	USA	TRUE	FALSE	2	6
1222	NULL	Amira Medical	NULL	12	USA	TRUE	FALSE	2	6
1223	NULL	Alantos Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1224	NULL	Merieux Alliance	NULL	12	USA	TRUE	FALSE	2	6
1225	NULL	Spine Next	NULL	12	USA	TRUE	FALSE	2	6
1226	NULL	Ilypsa	NULL	12	USA	TRUE	FALSE	2	6
1227	NULL	Symbion Consumer	NULL	12	USA	TRUE	FALSE	2	6
1228	NULL	Acambis	NULL	12	USA	TRUE	FALSE	2	6
1229	NULL	Avidia	NULL	12	USA	TRUE	FALSE	2	6
1230	NULL	Organon	NULL	12	USA	TRUE	FALSE	2	6
1231	NULL	Sanofi-Synthelabo	NULL	12	USA	TRUE	FALSE	2	6
1232	NULL	Astra-Synthelabo	NULL	12	USA	TRUE	FALSE	2	6
1233	NULL	Tularik	NULL	12	USA	TRUE	FALSE	2	6
1234	NULL	Allianz Capital Partners and Goldman Sachs Group	NULL	12	USA	TRUE	FALSE	2	6
1235	NULL	Jerini	NULL	12	USA	TRUE	FALSE	2	6
1236	NULL	New River Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1237	NULL	Transkaryotic Therapies	NULL	12	USA	TRUE	FALSE	2	6
1238	NULL	AnorMED	NULL	12	USA	TRUE	FALSE	2	6
1239	NULL	Niro	NULL	12	USA	TRUE	FALSE	2	6
1240	NULL	EAS	NULL	12	USA	TRUE	FALSE	2	6
1241	NULL	NeoPharma	NULL	12	USA	TRUE	FALSE	2	6
1242	NULL	Agensys	NULL	12	USA	TRUE	FALSE	2	6
1243	NULL	Biofermin Pharmaceutical	NULL	12	USA	TRUE	FALSE	2	6
1244	NULL	Mikasa Seiyaku	NULL	12	USA	TRUE	FALSE	2	6
1245	NULL	Yomeishu Seizo	NULL	12	USA	TRUE	FALSE	2	6
1246	NULL	Paradigm Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
1247	NULL	Bentley Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1248	NULL	CoGenesys	NULL	12	USA	TRUE	FALSE	2	6
1249	NULL	Med-Ilac	NULL	12	USA	TRUE	FALSE	2	6
1250	NULL	Tianjin Hualida	NULL	12	USA	TRUE	FALSE	2	6
1251	NULL	Sicor	NULL	12	USA	TRUE	FALSE	2	6
1252	NULL	Honeywell Pharmaceutical Fine Chemicals	NULL	12	USA	TRUE	FALSE	2	6
1253	NULL	Therasense	NULL	12	USA	TRUE	FALSE	2	6
1254	NULL	ViroChem Pharma	NULL	12	USA	TRUE	FALSE	2	6
1255	NULL	Aurora Biosciences	NULL	12	USA	TRUE	FALSE	2	6
1256	NULL	Eden Biodesign	NULL	12	USA	TRUE	FALSE	2	6
1257	NULL	Arrow Group	NULL	12	USA	TRUE	FALSE	2	6
1258	NULL	Somerset Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1259	NULL	Sekhsaria Chemicals	NULL	12	USA	TRUE	FALSE	2	6
1260	NULL	Dr Reddys	NULL	12	USA	TRUE	FALSE	2	6
1261	NULL	Cipla	NULL	12	USA	TRUE	FALSE	2	6
1262	NULL	i-STAT	NULL	12	USA	TRUE	FALSE	2	6
1263	NULL	ZonePerfect Nutrition	NULL	12	USA	TRUE	FALSE	2	6
1264	NULL	Tokyo Keio University School of Medicine	NULL	12	USA	TRUE	FALSE	2	6
1265	NULL	Spinal Concepts	NULL	12	USA	TRUE	FALSE	2	6
1266	NULL	Atlantis Components	NULL	12	USA	TRUE	FALSE	2	6
1267	NULL	DSM Biologics	NULL	12	USA	TRUE	FALSE	2	6
1268	NULL	Arrow Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
1269	NULL	CAT	NULL	12	USA	TRUE	FALSE	2	6
1270	NULL	KuDOS Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1271	NULL	Jomed medical devices group	NULL	12	USA	TRUE	FALSE	2	6
1272	NULL	Hokuriku Seiyaku	NULL	12	USA	TRUE	FALSE	2	6
1273	NULL	BioDisplay Technologies	NULL	12	USA	TRUE	FALSE	2	6
1274	NULL	Cellective Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
1275	NULL	Aviron	NULL	12	USA	TRUE	FALSE	2	6
1276	NULL	Vysis	NULL	12	USA	TRUE	FALSE	2	6
1277	NULL	Athenix	NULL	12	USA	TRUE	FALSE	2	6
1278	NULL	Topsun Science and Technology	NULL	12	USA	TRUE	FALSE	2	6
1279	NULL	Sagmel	NULL	12	USA	TRUE	FALSE	2	6
1280	NULL	Possis Medical	NULL	12	USA	TRUE	FALSE	2	6
1281	NULL	Icon Genetics	NULL	12	USA	TRUE	FALSE	2	6
1282	NULL	Visible Genetics	NULL	12	USA	TRUE	FALSE	2	6
1283	NULL	Tectrade	NULL	12	USA	TRUE	FALSE	2	6
1284	NULL	Nihon Schering	NULL	12	USA	TRUE	FALSE	2	6
1285	NULL	MAP Medical Technologies	NULL	12	USA	TRUE	FALSE	2	6
1286	NULL	Collateral Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
1287	NULL	Molypharma	NULL	12	USA	TRUE	FALSE	2	6
1288	NULL	Actimis Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1289	NULL	STEAG microParts	NULL	12	USA	TRUE	FALSE	2	6
1290	NULL	Conforma Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
1291	NULL	Kosan Biosciences	NULL	12	USA	TRUE	FALSE	2	6
1292	NULL	Adnexus Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
1293	NULL	Acordis Specialty Fibres	NULL	12	USA	TRUE	FALSE	2	6
1294	NULL	DuPont Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1295	NULL	Siegfried	NULL	12	USA	TRUE	FALSE	2	6
1296	NULL	Penn T	NULL	12	USA	TRUE	FALSE	2	6
1297	NULL	Anthrogenesis	NULL	12	USA	TRUE	FALSE	2	6
1298	NULL	Zeneus Holdings	NULL	12	USA	TRUE	FALSE	2	6
1299	NULL	Salmedix	NULL	12	USA	TRUE	FALSE	2	6
1300	NULL	Cima Labs	NULL	12	USA	TRUE	FALSE	2	6
1301	NULL	Group Lafon	NULL	12	USA	TRUE	FALSE	2	6
1302	NULL	U3 Pharma	NULL	12	USA	TRUE	FALSE	2	6
1303	NULL	Sankyo	NULL	12	USA	TRUE	FALSE	2	6
1304	NULL	University of Tokyo	NULL	12	USA	TRUE	FALSE	2	6
1305	NULL	Italmex	NULL	12	USA	TRUE	FALSE	2	6
1306	NULL	X-Ceptor Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
1307	NULL	Janssen	NULL	12	USA	TRUE	FALSE	2	6
1308	NULL	Japan Energy	NULL	12	USA	TRUE	FALSE	2	6
1309	NULL	Transgenic	NULL	12	USA	TRUE	FALSE	2	6
1311	NULL	Biodim	NULL	12	USA	TRUE	FALSE	2	6
1312	NULL	RxKinetix	NULL	12	USA	TRUE	FALSE	2	6
1313	NULL	Cerexa	NULL	12	USA	TRUE	FALSE	2	6
1314	NULL	Surgi.B	NULL	12	USA	TRUE	FALSE	2	6
1315	NULL	Avigen	NULL	12	USA	TRUE	FALSE	2	6
1316	NULL	Cell Genesys	NULL	12	USA	TRUE	FALSE	2	6
1317	NULL	Bone Care International	NULL	12	USA	TRUE	FALSE	2	6
1318	NULL	Verigen	NULL	12	USA	TRUE	FALSE	2	6
1319	NULL	Ilex Oncology	NULL	12	USA	TRUE	FALSE	2	6
1320	NULL	Impath	NULL	12	USA	TRUE	FALSE	2	6
1321	NULL	Alfigen	NULL	12	USA	TRUE	FALSE	2	6
1322	NULL	Sangstat Medical	NULL	12	USA	TRUE	FALSE	2	6
1323	NULL	Pharming	NULL	12	USA	TRUE	FALSE	2	6
1324	NULL	Novazyme Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1325	NULL	Zentaris	NULL	12	USA	TRUE	FALSE	2	6
1326	NULL	Wyntek Diagnostics	NULL	12	USA	TRUE	FALSE	2	6
1327	NULL	Lisfarma	NULL	12	USA	TRUE	FALSE	2	6
1328	NULL	Myogen	NULL	12	USA	TRUE	FALSE	2	6
1329	NULL	Corus Pharma	NULL	12	USA	TRUE	FALSE	2	6
1330	NULL	Institute of Organic Chemistry and Biochemistry	NULL	12	USA	TRUE	FALSE	2	6
1331	NULL	Degussa	NULL	12	USA	TRUE	FALSE	2	6
1332	NULL	Triangle Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1333	NULL	Sirtris Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1334	NULL	CNS	NULL	12	USA	TRUE	FALSE	2	6
1335	NULL	Pliva	NULL	12	USA	TRUE	FALSE	2	6
1336	NULL	ID Biomedical	NULL	12	USA	TRUE	FALSE	2	6
1337	NULL	Disc-O-Tech Medical Technologies	NULL	12	USA	TRUE	FALSE	2	6
1338	NULL	Conor Medsystems	NULL	12	USA	TRUE	FALSE	2	6
1339	NULL	Groupe Vendome	NULL	12	USA	TRUE	FALSE	2	6
1340	NULL	Animas	NULL	12	USA	TRUE	FALSE	2	6
1341	NULL	Peninsula	NULL	12	USA	TRUE	FALSE	2	6
1342	NULL	TransForm Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1343	NULL	Closure Medical	NULL	12	USA	TRUE	FALSE	2	6
1344	NULL	Egea Biosciences	NULL	12	USA	TRUE	FALSE	2	6
1345	NULL	Scios	NULL	12	USA	TRUE	FALSE	2	6
1346	NULL	Link Spine Group	NULL	12	USA	TRUE	FALSE	2	6
1347	NULL	Orquest	NULL	12	USA	TRUE	FALSE	2	6
1348	NULL	3D Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1349	NULL	OraPharma	NULL	12	USA	TRUE	FALSE	2	6
1350	NULL	Obtech Medical	NULL	12	USA	TRUE	FALSE	2	6
1351	NULL	Coloplast	NULL	12	USA	TRUE	FALSE	2	6
1352	NULL	Tibotec-Virco	NULL	12	USA	TRUE	FALSE	2	6
1353	NULL	Heartport	NULL	12	USA	TRUE	FALSE	2	6
1354	NULL	TERAMed	NULL	12	USA	TRUE	FALSE	2	6
1355	NULL	Babycentre	NULL	12	USA	TRUE	FALSE	2	6
1356	NULL	Alza	NULL	12	USA	TRUE	FALSE	2	6
1357	NULL	Inverness Medical Technology	NULL	12	USA	TRUE	FALSE	2	6
1358	NULL	Mitsubishi	NULL	12	USA	TRUE	FALSE	2	6
1359	NULL	Nobelpharma	NULL	12	USA	TRUE	FALSE	2	6
1360	NULL	Drugs for the Neglected Diseases initiative	NULL	12	USA	TRUE	FALSE	2	6
1361	NULL	Dainippon	NULL	12	USA	TRUE	FALSE	2	6
1362	NULL	Novozymes	NULL	12	USA	TRUE	FALSE	2	6
1363	NULL	TaiGen Biotechnology	NULL	12	USA	TRUE	FALSE	2	6
1364	NULL	Leo Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1365	NULL	Daiichi 	NULL	12	USA	TRUE	FALSE	2	6
1366	NULL	York	NULL	12	USA	TRUE	FALSE	2	6
1367	NULL	BioVentures	NULL	12	USA	TRUE	FALSE	2	6
1368	NULL	Bio-Technology General	NULL	12	USA	TRUE	FALSE	2	6
1369	NULL	Upsher-Smith Laboratories	NULL	12	USA	TRUE	FALSE	2	6
1370	NULL	BASF	NULL	12	USA	TRUE	FALSE	2	6
1371	NULL	"Clayton, Dubilier & Rice"	NULL	12	USA	TRUE	FALSE	2	6
1372	NULL	Simbec Research	NULL	12	USA	TRUE	FALSE	2	6
1373	NULL	LycoRed Natural Product Industries	NULL	12	USA	TRUE	FALSE	2	6
1374	NULL	Pharmaceutical Resources	NULL	12	USA	TRUE	FALSE	2	6
1375	NULL	Fresenius	NULL	12	USA	TRUE	FALSE	2	6
1376	NULL	MP-Technopharma Corporation	NULL	12	USA	TRUE	FALSE	2	6
1377	NULL	Yoshitomi	NULL	12	USA	TRUE	FALSE	2	6
1378	NULL	Sato	NULL	12	USA	TRUE	FALSE	2	6
1379	NULL	Iwaki	NULL	12	USA	TRUE	FALSE	2	6
1380	NULL	Probitas Pharma	NULL	12	USA	TRUE	FALSE	2	6
1381	NULL	Nipro	NULL	12	USA	TRUE	FALSE	2	6
1382	NULL	Nestle	NULL	12	USA	TRUE	FALSE	2	6
1383	NULL	ABN Amro Capital France	NULL	12	USA	TRUE	FALSE	2	6
1384	NULL	General Electric	NULL	12	USA	TRUE	FALSE	2	6
1385	NULL	Associated British Foods	NULL	12	USA	TRUE	FALSE	2	6
1386	NULL	Laboratorios Lesvi	NULL	12	USA	TRUE	FALSE	2	6
1387	NULL	EQT	NULL	12	USA	TRUE	FALSE	2	6
1388	NULL	Ferd	NULL	12	USA	TRUE	FALSE	2	6
1389	NULL	KV Pharmaceutical	NULL	12	USA	TRUE	FALSE	2	6
1390	NULL	DiaSorin	NULL	12	USA	TRUE	FALSE	2	6
1391	NULL	Galen	NULL	12	USA	TRUE	FALSE	2	6
1392	NULL	Triton and PPM Ventures	NULL	12	USA	TRUE	FALSE	2	6
1393	NULL	Cadbury Schweppes	NULL	12	USA	TRUE	FALSE	2	6
1394	NULL	Energizer Holdings	NULL	12	USA	TRUE	FALSE	2	6
1395	NULL	Triton Fund	NULL	12	USA	TRUE	FALSE	2	6
1396	NULL	ESP Pharma	NULL	12	USA	TRUE	FALSE	2	6
1397	NULL	BTT Finances	NULL	12	USA	TRUE	FALSE	2	6
1398	NULL	Inverness Medical Innovations	NULL	12	USA	TRUE	FALSE	2	6
1399	NULL	Connetics Corporation	NULL	12	USA	TRUE	FALSE	2	6
1400	NULL	LabCorp	NULL	12	USA	TRUE	FALSE	2	6
1401	NULL	Dynamit Nobel	NULL	12	USA	TRUE	FALSE	2	6
1402	NULL	Yves Rocher	NULL	12	USA	TRUE	FALSE	2	6
1403	NULL	Snia	NULL	12	USA	TRUE	FALSE	2	6
1404	NULL	Mentor	NULL	12	USA	TRUE	FALSE	2	6
1405	NULL	Clariant	NULL	12	USA	TRUE	FALSE	2	6
1406	NULL	Credit Lyonnais	NULL	12	USA	TRUE	FALSE	2	6
1407	NULL	Warburg Pincus	NULL	12	USA	TRUE	FALSE	2	6
1408	NULL	CVC Capital Partners	NULL	12	USA	TRUE	FALSE	2	6
1409	NULL	3i	NULL	12	USA	TRUE	FALSE	2	6
1410	NULL	The Wacker family	NULL	12	USA	TRUE	FALSE	2	6
1411	NULL	Carlyle Group	NULL	12	USA	TRUE	FALSE	2	6
1412	NULL	Hayashi AgroScience	NULL	12	USA	TRUE	FALSE	2	6
1413	NULL	Ohmori	NULL	12	USA	TRUE	FALSE	2	6
1414	NULL	Canon	NULL	12	USA	TRUE	FALSE	2	6
1415	NULL	Oxford GlycoSciences	NULL	12	USA	TRUE	FALSE	2	6
1416	NULL	Fuso Chemical	NULL	12	USA	TRUE	FALSE	2	6
1417	NULL	Lonza	NULL	12	USA	TRUE	FALSE	2	6
1418	NULL	Neogen	NULL	12	USA	TRUE	FALSE	2	6
1419	NULL	Cytec Industries	NULL	12	USA	TRUE	FALSE	2	6
1420	NULL	Candover	NULL	12	USA	TRUE	FALSE	2	6
1421	NULL	Aurora Discovery	NULL	12	USA	TRUE	FALSE	2	6
1422	NULL	Invitrogen	NULL	12	USA	TRUE	FALSE	2	6
1423	NULL	DiverseyLever	NULL	12	USA	TRUE	FALSE	2	6
1424	NULL	Montagu Private Equity	NULL	12	USA	TRUE	FALSE	2	6
1425	NULL	Orchid BioScience	NULL	12	USA	TRUE	FALSE	2	6
1426	NULL	Advent International and The Carlyle Group	NULL	12	USA	TRUE	FALSE	2	6
1427	NULL	Dow Chemical	NULL	12	USA	TRUE	FALSE	2	6
1428	NULL	Talecris BioTherapeutics	NULL	12	USA	TRUE	FALSE	2	6
1429	NULL	Soros Private Equity Partners	NULL	12	USA	TRUE	FALSE	2	6
1430	NULL	SC Johnson	NULL	12	USA	TRUE	FALSE	2	6
1431	NULL	Goldman Sachs	NULL	12	USA	TRUE	FALSE	2	6
1432	NULL	Wipak	NULL	12	USA	TRUE	FALSE	2	6
1433	NULL	Dralon	NULL	12	USA	TRUE	FALSE	2	6
1434	NULL	Kerr McGee Chemical	NULL	12	USA	TRUE	FALSE	2	6
1435	NULL	Delpharm	NULL	12	USA	TRUE	FALSE	2	6
1436	NULL	Ion Beam Applications / Institut National des Radioelements	NULL	12	USA	TRUE	FALSE	2	6
1437	NULL	ALK Abello	NULL	12	USA	TRUE	FALSE	2	1
1438	NULL	Sawaii	NULL	12	USA	TRUE	FALSE	2	6
1439	NULL	Medac	NULL	12	USA	TRUE	FALSE	2	6
1440	NULL	Dermapharm	NULL	12	USA	TRUE	FALSE	2	6
1441	NULL	Leiras Oy	NULL	12	USA	TRUE	FALSE	2	6
1442	NULL	Apax partners	NULL	12	USA	TRUE	FALSE	2	6
1443	NULL	Idea Sphere	NULL	12	USA	TRUE	FALSE	2	6
1444	NULL	PharmaSelect	NULL	12	USA	TRUE	FALSE	2	6
1445	NULL	Nordic Capital	NULL	12	USA	TRUE	FALSE	2	6
1446	NULL	Avista Capital Partners	NULL	12	USA	TRUE	FALSE	2	6
1447	NULL	Gen-Probe	NULL	12	USA	TRUE	FALSE	2	6
1448	NULL	Fujirebio	NULL	12	USA	TRUE	FALSE	2	6
1449	NULL	Nippon Shokubai	NULL	12	USA	TRUE	FALSE	2	6
1450	NULL	Rohto Pharmaceutical	NULL	12	USA	TRUE	FALSE	2	6
1451	NULL	QOL	NULL	12	USA	TRUE	FALSE	2	6
1452	NULL	Mitsui	NULL	12	USA	TRUE	FALSE	2	6
1453	NULL	Meiwa Kosan	NULL	12	USA	TRUE	FALSE	2	6
1454	NULL	Olympus BM	NULL	12	USA	TRUE	FALSE	2	6
1455	NULL	Dainihon Jochugiku	NULL	12	USA	TRUE	FALSE	2	6
1456	NULL	Nippon Kayaku	NULL	12	USA	TRUE	FALSE	2	6
1457	NULL	Terumo	NULL	12	USA	TRUE	FALSE	2	6
1458	NULL	Solstice	NULL	12	USA	TRUE	FALSE	2	6
1459	NULL	Adaptiv Biopharma	NULL	12	USA	TRUE	FALSE	2	6
1460	NULL	Nitto Denko	NULL	12	USA	TRUE	FALSE	2	6
1461	NULL	Behrman Capital	NULL	12	USA	TRUE	FALSE	2	6
1462	NULL	Snowden-Pencer	NULL	12	USA	TRUE	FALSE	2	6
1463	NULL	Medex	NULL	12	USA	TRUE	FALSE	2	6
1464	NULL	Munchkin	NULL	12	USA	TRUE	FALSE	2	6
1465	NULL	University of California	NULL	12	USA	TRUE	FALSE	2	6
1466	NULL	University of Pennsylvania	NULL	12	USA	TRUE	FALSE	2	6
1467	NULL	Oregenis	NULL	12	USA	TRUE	FALSE	2	6
1468	NULL	Sanwa Kagaku Kenkyusho	NULL	12	USA	TRUE	FALSE	2	6
1469	NULL	Charite University	NULL	12	USA	TRUE	FALSE	2	6
1470	NULL	MIT Center for Biomedical Innovation	NULL	12	USA	TRUE	FALSE	2	6
1471	NULL	Nepentes	NULL	12	USA	TRUE	FALSE	2	6
1472	NULL	US Naval Medical Research Center	NULL	12	USA	TRUE	FALSE	2	6
1473	NULL	CureDM	NULL	12	USA	TRUE	FALSE	2	6
1474	NULL	AgaMatrix	NULL	12	USA	TRUE	FALSE	2	6
1475	NULL	Oriel Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
1476	NULL	Minsheng 	NULL	12	USA	TRUE	FALSE	2	6
1477	NULL	SS Pharmaceutical	NULL	12	USA	TRUE	FALSE	2	6
1478	NULL	Essen BioScience	NULL	12	USA	TRUE	FALSE	2	6
1479	NULL	Aestus Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
1480	NULL	Moveti	NULL	12	USA	TRUE	FALSE	2	6
1481	NULL	ElexoPharma	NULL	12	USA	TRUE	FALSE	2	6
1482	NULL	Diamyd Medical	NULL	12	USA	TRUE	FALSE	2	6
1483	NULL	Gokyo Trading	NULL	12	USA	TRUE	FALSE	2	6
1484	NULL	The People’s Liberation Army General Hospital 	NULL	12	USA	TRUE	FALSE	2	6
1485	NULL	Natco Pharma	NULL	12	USA	TRUE	FALSE	2	6
1486	NULL	Mepha	NULL	12	USA	TRUE	FALSE	2	6
1487	NULL	Mesoblast	NULL	12	USA	TRUE	FALSE	2	6
1488	NULL	Biomeks Ilac	NULL	12	USA	TRUE	FALSE	2	6
1489	NULL	Ludwig Boltzmann Institute	NULL	12	USA	TRUE	FALSE	2	6
1490	NULL	Pathway Medical Technologies	NULL	12	USA	TRUE	FALSE	2	6
1491	NULL	Boston Biomedical	NULL	12	USA	TRUE	FALSE	2	6
1492	NULL	Dompe	NULL	12	USA	TRUE	FALSE	2	6
1493	NULL	Massachusetts General Hospital	NULL	12	USA	TRUE	FALSE	2	6
1494	NULL	Proteostasis Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
1495	NULL	ProBioGen	NULL	12	USA	TRUE	FALSE	2	6
1496	NULL	European Foundation for the Study of Diabetes	NULL	12	USA	TRUE	FALSE	2	6
1497	NULL	Intellikine	NULL	12	USA	TRUE	FALSE	2	6
1498	NULL	Prosidion	NULL	12	USA	TRUE	FALSE	2	6
1499	NULL	Chi-Med	NULL	12	USA	TRUE	FALSE	2	6
1500	NULL	Gladstone Institute	NULL	12	USA	TRUE	FALSE	2	6
1501	NULL	Oncodesign	NULL	12	USA	TRUE	FALSE	2	6
1502	NULL	Itero Biopharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1503	NULL	Population Council	NULL	12	USA	TRUE	FALSE	2	6
1504	NULL	Antares	NULL	12	USA	TRUE	FALSE	2	6
1505	NULL	Nerviano Medical Sciences	NULL	12	USA	TRUE	FALSE	2	6
1506	NULL	Foundation Medicine	NULL	12	USA	TRUE	FALSE	2	6
1507	NULL	SomaLogic	NULL	12	USA	TRUE	FALSE	2	6
1508	NULL	IMS Health	NULL	12	USA	TRUE	FALSE	2	6
1509	NULL	Ossianix	NULL	12	USA	TRUE	FALSE	2	6
1510	NULL	Warp Drive Bio	NULL	12	USA	TRUE	FALSE	2	6
1511	NULL	Caprion Proteomics	NULL	12	USA	TRUE	FALSE	2	6
1512	NULL	Berna Biotech	NULL	12	USA	TRUE	FALSE	2	6
1513	NULL	Lexicon Genetics	NULL	12	USA	TRUE	FALSE	2	6
1514	NULL	Cadence	NULL	12	USA	TRUE	FALSE	2	6
1515	NULL	Epitome	NULL	12	USA	TRUE	FALSE	2	6
1516	NULL	International Partnership for Microbicides	NULL	12	USA	TRUE	FALSE	2	6
1517	NULL	Albany Molecular Research	NULL	12	USA	TRUE	FALSE	2	6
1518	NULL	Intra-Cellular Therapies 	NULL	12	USA	TRUE	FALSE	2	6
1519	NULL	Elixir	NULL	12	USA	TRUE	FALSE	2	6
1520	NULL	Dowpharma	NULL	12	USA	TRUE	FALSE	2	6
1521	NULL	Kereos	NULL	12	USA	TRUE	FALSE	2	6
1522	NULL	Iconix Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1523	NULL	Flamel	NULL	12	USA	TRUE	FALSE	2	6
1524	NULL	Toyama Chemical	NULL	12	USA	TRUE	FALSE	2	7
1525	NULL	QDose	NULL	12	USA	TRUE	FALSE	2	6
1526	NULL	Corgentech	NULL	12	USA	TRUE	FALSE	2	6
1527	NULL	TriPath Imaging	NULL	12	USA	TRUE	FALSE	2	6
1528	NULL	Perlegen Biosciences	NULL	12	USA	TRUE	FALSE	2	6
1529	NULL	Ardais	NULL	12	USA	TRUE	FALSE	2	6
1530	NULL	Platform Computing	NULL	12	USA	TRUE	FALSE	2	6
1531	NULL	BiaCore International	NULL	12	USA	TRUE	FALSE	2	6
1532	NULL	LabBook	NULL	12	USA	TRUE	FALSE	2	6
1533	NULL	Sequitur	NULL	12	USA	TRUE	FALSE	2	6
1534	NULL	Hormos Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1535	NULL	Inhale Therapeutic Systems	NULL	12	USA	TRUE	FALSE	2	6
1536	NULL	ECR Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1537	NULL	Eidogen-Sertanty	NULL	12	USA	TRUE	FALSE	2	6
1538	NULL	Bio3 Research & Creabilis Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
1539	NULL	MDS Proteomics	NULL	12	USA	TRUE	FALSE	2	6
1540	NULL	Orphan Australia	NULL	12	USA	TRUE	FALSE	2	6
1541	NULL	Sintong Chemical Industrial	NULL	12	USA	TRUE	FALSE	2	6
1542	NULL	Armstrong Laboratorios	NULL	12	USA	TRUE	FALSE	2	6
1543	NULL	Meristem Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
1544	NULL	National Institute of Technology and Evaluation	NULL	12	USA	TRUE	FALSE	2	6
1545	NULL	Aspreva	NULL	12	USA	TRUE	FALSE	2	6
1546	NULL	Cambrex BioScience	NULL	12	USA	TRUE	FALSE	2	6
1547	NULL	Human Metabolome Technologies	NULL	12	USA	TRUE	FALSE	2	6
1548	NULL	Consortium	NULL	12	USA	TRUE	FALSE	2	6
1549	NULL	Dharmacon	NULL	12	USA	TRUE	FALSE	2	6
1550	NULL	Weston Medical	NULL	12	USA	TRUE	FALSE	2	6
1551	NULL	Plavix	NULL	12	USA	TRUE	FALSE	2	6
1552	NULL	Celestar	NULL	12	USA	TRUE	FALSE	2	6
1553	NULL	Suntory	NULL	12	USA	TRUE	FALSE	2	6
1554	NULL	Amersham Bioscience	NULL	12	USA	TRUE	FALSE	2	6
1555	NULL	Keio Gijuka University	NULL	12	USA	TRUE	FALSE	2	6
1557	NULL	MedGene Bioscience	NULL	12	USA	TRUE	FALSE	2	6
1558	NULL	Suzuken	NULL	12	USA	TRUE	FALSE	2	6
1559	NULL	FibroGen	NULL	12	USA	TRUE	FALSE	2	6
1560	NULL	Metabasis Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
1561	NULL	Rikagaku Research Centre	NULL	12	USA	TRUE	FALSE	2	6
1562	NULL	Chelsea Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
1563	NULL	Zoegene	NULL	12	USA	TRUE	FALSE	2	6
1564	NULL	Opus Diagnostics	NULL	12	USA	TRUE	FALSE	2	6
1565	NULL	Koken and Lorus	NULL	12	USA	TRUE	FALSE	2	6
1566	NULL	Novirio Pharmaceuticals	NULL	12	USA	TRUE	FALSE	2	6
1567	NULL	National Cancer Institute	NULL	12	USA	TRUE	FALSE	2	6
1568	NULL	BioArctic Neuroscience	NULL	12	USA	TRUE	FALSE	2	6
1569	NULL	Sanko Junyaku & FUJIREBIO	NULL	12	USA	TRUE	FALSE	2	6
1570	NULL	DNAVEC	NULL	12	USA	TRUE	FALSE	2	6
1571	NULL	Bukwang Pharm	NULL	12	USA	TRUE	FALSE	2	6
1572	NULL	Neurogenetics	NULL	12	USA	TRUE	FALSE	2	6
1573	NULL	Medisa Shinyaku	NULL	12	USA	TRUE	FALSE	2	6
1574	NULL	Texas University	NULL	12	USA	TRUE	FALSE	2	6
1575	NULL	Transition Therapeutics	NULL	12	USA	TRUE	FALSE	2	6
1576	NULL	EntreMed	NULL	12	USA	TRUE	FALSE	2	6
1577	NULL	Medisys	NULL	12	USA	TRUE	FALSE	2	6
1578	NULL	Curis	NULL	12	USA	TRUE	FALSE	2	6
1579	NULL	Ingenium	NULL	12	USA	TRUE	FALSE	2	6
1580	NULL	SafeScience	NULL	12	USA	TRUE	FALSE	2	6
1581	NULL	AGI Dermatics	NULL	12	USA	TRUE	FALSE	2	6
1582	NULL	NewBiotics	NULL	12	USA	TRUE	FALSE	2	6
