id	brand_name	research_code	molecule_id
4333	HIV Maturation Inhibitor	HIV Maturation Inhibitor	4532
4334	NS5A Second Generation	NS5A Second Generation	4533
4335	rilotumumab	AMG 102	1324
4336	AMG 579	AMG 579	4535
4337	AMG 729	AMG 729	4536
4338	AMG 876	AMG 876	4537
4339	clazakizumab	BMS-945429	4538
4340	sirukumab		4956
4341	baricitinib	INCB-28050	4540
4342	tabalumab	LY-2127399	4541
4343	ixekizumab	LY-2439821	4833
4344	Alpha-7 nicotinic agonist	Alpha-7 nicotinic agonist	4543
4345	Microtubule stabilizer	Microtubule stabilizer	4544
4346	CGRP antagonist	CGRP antagonist	4545
4347	CCR2 / 5	CCR2 / 5	4546
4348	BMS-817399	BMS-817399	4547
4349	IL-23 Adnectin	IL-23 Adnectin	4548
4350	Ranmark	AMG 162	5420
4351	blisibimod	A-623	4550
4352	Lonquex	XM22	4551
4353	Funguard / Mycamine		4552
4354	LAS41008	LAS41008	4553
4355	Azilva	TAK-536	4554
4356	ABT-354	ABT-354	4555
4357	ABT-122	ABT-122	4556
4358	ABT-981	ABT-981	4557
4359	Reclast / Aclasta		4558
4360	IL-1 Beta MAb	IL-1 Beta MAb	4559
4361	PCSK9 Mab	LY3015014	5148
4362	Other Bisphosphonates (ex-Oncology)		4563
4363	MDCO-2010	MDCO-2010	4564
4364	MDCO-216	MDCO-216	4565
4365	Argatroban Injection		4566
4369	BAY 1002670	BAY 1002670	4570
4370	solarazeAM		4571
4371	clopidogrel - intravenous		4572
4372	ALVAC HIV		4573
4373	EXC 001	PF-6473871	4574
4374	Rivipansel	"PF-6460031, GMI-1070"	4577
4375	PF-5280602	PF-5280602	4578
4377	Cytomegalovirus vaccine		4582
4378	Sensipar / Mimpara		4583
4379	IDP-118	IDP-118	4584
4381	MC-5	MC-5	4586
4382	Urorec		4588
4383	Detrol / Detrol LA		4589
4384	BBI608		4684
4385	BBI503	BBI503	4591
4386	Xofigo	BAY-88-8223	4592
4387	Rituximab		4593
4388	lesinurad	RDEA-594	4594
4389	BGS649	BGS649	4595
4390	MenABCWY	MenABCWY	4596
4391	rituximab biosimilar		4597
4392	TL-011		4598
4393	Jetrea	recombinant microplasmin	4601
4394	Lo Loestrin Fe	WC-3016	4602
4395	AVL-292	AVL-292	4603
4396	Procto-Glyvenol		4604
4397	Takeda Measles  / Rubella vaccine		4605
4398	Mearubik		4606
4399	Influenza vaccines - MTP		4607
4400	JEBIK V		4608
4401	ONO-7165	EMD-531444	4609
4402	omeprazole		4610
4403	Chondrogen	OTI-030	4611
4404	Aganirsen	GS-101	4612
4405	Aimspro	hyperimmune goat serum	4626
4406	ocaratuzumab	LY-2469298	4652
4407	AGS-009	AGS-009	4615
4408	ALX-0061	ALX-0061	4616
4409	ARG-301	ARG-301	4617
4411	Bovine alkaline phosphatase	Bovine alkaline phosphatase	4653
4412	MOR-103	MOR-103	4627
4413	DPK-060	DPK-060	4621
4414	BT-063	BT-063	4622
4415	INV-103	INV-103	4631
4416	CNTO-5825	CNTO-5825	4624
4417	Cx-611	Cx-611	4625
4418	S-414114	NF-kappa B decoy oligo	4628
4419	Dekavil	F8-IL10	4629
4420	DV-1179	DV-1179	4634
4421	disitertide	P-144	4633
4422	HF-1020	HF-1020	4640
4423	IFN alpha kinoid	IFN alpha kinoid	4636
4424	IMO-3100	IMO-3100	4637
4425	Alzumab	T1hmAb	4638
4427	TX-RAD	TX-RAD	4641
4428	SAN-300	SAN-300	4642
4429	KB-003	KB-003	4643
4430	MORab-022	MORab-022	4644
4431	NI-0701	NI-0701	4645
4433	Aganirsen (GS-101)	Aganirsen (GS-101)	4647
4434	NI-0501	NI-0501	4648
4435	NI-0801	NI-0801	4649
4436	BL-7040	BL-7040	4650
4437	NOX-E36	NOX-E36	4651
4438	OP-R003	OP-R003	4654
4439	Cx-601	Cx-601	4655
4440	TNF alpha kinoid	TNF alpha kinoid	4656
4441	NI-0401	NI-0401	4738
4442	ZP-1848	ZP-1848	4658
4443	RAP-160	RAP-160	4659
4444	RA-18C3	MABp-1	4660
4445	OvaSave		4661
4446	midismase	PC-SOD	4662
4447	Kappaproct	DIMS-0150	4663
4448	Poteligeo	KW-0761	4664
4449	rindopepimut	CDX-110	4665
4450	Posidur / Optesia	DUR-843	4666
4451	BMS-902483	Alpha-7 nicotinic agonist	4667
4452	BMS-927711	CGRP antagonist	4668
4453	PF-03654746	PF-03654746	4669
4454	Velcalcetide	KAI-4169	950
4455	NVP-AUY922		4672
4456	Omontys		4673
4457	VLY-686	VLY-686	4674
4458	RG7636	RG7636	4675
4459	LFG316		4676
4460	iSONEP	LT1009	4678
4461	MA09-hRPE		4679
4462	UshStat		4680
4463	RT101		4681
4464	BMS-936564	MDX-1338	4683
4465	aripiprazole lauroxil	ALKS-9070	4685
4466	tirasemtiv	CK-2017357	4686
4467	K115	K115	4689
4468	CYT003-QbG10	CYT003-QbG10	4690
4469	disitertide1	P-144	4691
4471	gevokizumab	XOMA-052	4694
4472	PMX-30063	PMX-30063	4696
4473	DLX-105	DLX-105	4697
4474	salirasib	ONO-7056	4698
4475	ono-2952		4699
4476	ono-4053	ono-4053	4700
4477	ono-9054		4701
4478	ASP-7174		4702
4479	ASP-7147		4703
4480	ASP9226		4704
4481	ASP-9603		4705
4482	ASP-7991		4706
4483	ASP-2409		4707
4484	MT-3995		4708
4485	MP-157		4709
4486	AIM-102	AIM-102	4710
4487	BIO-11006	BIO-11006	4711
4488	CNTO-3157	CNTO-3157	4713
4489	Excellair	Excellair	4714
4490	HI-1640V	HI-1640V	4715
4491	P276	P276	4716
4492	P2745		4717
4493	MLN2480		4718
4494	MLN0128		4719
4495	MLN1117		4720
4496	TAK-259	TAK-259	4835
4497	TAK-441		4722
4498	DS-7250		4723
4499	DS-2248		4724
4500	DS-7423		4725
4501	ARQ 092		4726
4502	CS-4771		4727
4503	DS-8587		4728
4504	PLX-5622		4729
4505	SUN13837		4730
4506	DSP-6952		4731
4507	DSP-0565		4732
4508	sirolimus	DE109	4733
4509	alicaforsen	ISIS 2302	4734
4510	CrohnsVax		4735
4511	GED-0301	GED-0301	4736
4512	SB-010	SB-010	4739
4513	Stempeucel	Stempeucel	4741
4514	SYN-101	SNG-001	4742
4515	Aiphagan		4743
4516	OCV-501	OCV-501	4744
4517	OCV105	OCV105	4745
4518	OPN-305	OPN-305	4748
4519	2140944	2140944	4747
4520	RaVax	IR-501	4749
4521	XmAb-5871	XmAb-5871	4750
4522	Zorcell	IR-502	4751
4523	AL78898A		4752
4524	darapladib	darapladib	4753
4525	GW824575		4754
4527	Cilodex	AL60371	4756
4528	S-488210	S-488210	4757
4529	Lorcet		4758
4530	siponimod	BAF312	4759
4532	REC-1819	REC-1819	4762
4533	REC-0438	REC-0438	4763
4534	ABT-719	ABT-719	4764
4535	Stendra / Spedra		4765
4536	PF-05280602	PF-5280602	4766
4537	ASP-0113	ASP-0113	4768
4538	OxiFast	S-811717	4770
4539	S-117957	S-117957	4771
4540	Flumist quadrivalent	MEDI-3250	4772
4541	VX-135	ALS-2200	4773
4542	ALS-2158	ALS-2158	4774
4543	Tresiba	NN1250	4775
4544	Ryzodeg	NN5401	4776
4545	Forxiga / Xigduo		5336
4546	Elelyso	prGCD	4778
4547	SAF-301	FAS-301	4779
4548	sebelipase alfa	SBC-102	4780
4550	Taltorvic	MK-0646	4782
4551	PF-04840082	PF-04840082	4783
4552	PEG-FGF21		4784
4553	GPR119 agonists		4785
4554	BAY 1026153	BAY 1026153	4786
4555	bimatoprost	bimatoprost	4787
4556	pradigastat	LCQ908	4788
4557	PF-03882845	PF-03882845	4789
4558	PF-04856883	PF-04856883	4790
4559	PF-00489791	PF-00489791	4791
4560	PF-04937319	PF-04937319	4792
4561	PF-04971729	PF-04971729	4793
4562	PF-04991532	PF-04991532	4794
4563	PF-05175157	PF-05175157	4795
4564	PF-05190457	PF-05190457	4796
4565	PF-05212389	WYE-155189	4797
4566	PF-05231023	PF-05231023	4798
4567	eluxadoline	MuDelta	4799
4568	LX-1033	LX-1033	4800
4569	TH-302		4801
4570	PF-05280586	PF-05280586	4802
4571	cardiovascular	cardiovascular	4803
4572	safotibant	FOV2304	4804
4574	SAR402665		4806
4575	GZ404477/SAR404477	GZ404477/SAR404477	4807
4576	SAR245408	XL147	4808
4577	SAR245409	XL765	4809
4578	SAR402674	Genz644282	4810
4579	SAR402663	Gene therapy - AMD	4811
4580	Opdivo	BMS-936558	4812
4581	vericiguat	BAY1021189	4813
4582	Vasopressin Receptor Antagonist 	BAY86-8050	4814
4583	Partial Adenosine A1 Agonist 	BAY1067197	4815
4584	Xtandi	MDV-3100	4816
4585	SPD602	FBS0701	4817
4586	deferitazole	FBS0701	4818
4587	SAR127963	SAR127963	4819
4588	SAR391786	SAR391786	4820
4589	SAR228810	SAR228810	4821
4590	SAR404460	 	4822
4591	NovoThirteen/Tretten	NN1841	4823
4592	Apokyn	KW-6500	4824
4593	Fycompa	E-2007	4825
4594	crenezumab	MABT-5102A	4826
4595	BC-3781	BC-3781	4828
4596	RGH-618	RGH-618	4829
4597	Ranolazine + Dronedarone 		4830
4599	Quattrovac 		4832
4600	IMC-CS4	IMC-CS4	4834
4601	JnJ-Q2	JnJ-Q2	4836
4602	brilacidin	PMX-30063	4837
4603	ISIS-SMN	ISIS-SMN	4838
4604	STX-100	STX-100	4839
4605	DSP-2230		4840
4606	Vascugel	SHP613	4841
4607	Tenelia	MP-513	4844
4608	AP26113	AP26113	4845
4609	bafetinib	INNO406	4846
4610	DCC2036	DCC2036	4847
4611	Belviq		4848
4612	Sirturo	TMC207	4849
4613	letermovir	AIC246	4850
4615	raxibacumab	raxibacumab	4856
4616	Tegretol / Tegretol XR	carbamazepine	4857
4617	PA-824	PA-824	4861
4618	Rytary	IPX-066	4862
4619	Breo / Relvar	642444 + 685698	4864
4620	Qsymia		4865
4621	JNJ-54452840	COR-1	4867
4622	JTT-705	JTT-705	4868
4623	CMX157	CMX157	4869
4624	WBI-1001	WBI-1001	4870
4625	Complera / Eviplera	TMC278/FTC/TDF	4871
4626	liraglutide 3mg		4872
4627	Hyphanox		4873
4628	doravirine	MK-1439	4874
4629	Dasen / Aniflazym	serrapeptase	4875
4630	Abilify Maintena		4876
4631	Naldemedine	S-297995	4877
4632	AMG 785	AMG 785	811
4633	RG7666		4879
4634	RG7741		4880
4635	SST	STX209	4881
4636	faldaprevir	BI-201335	4882
4637	nintedanib	BIBF 1120	4883
4638	empagliflozin + metformin	BI-10773 + metformin	4884
4639	faldaprevir + BI-207127	faldaprevir + BI-207127	4885
4640	BI-655066	BI-655066	4886
4641	BI-695502	BI-695502	4887
4642	BI-1015550	BI-1015550	4888
4643	BI-411034	BI-411034	4889
4644	empagliflozin + Tradjenta		4890
4645	dabrafenib/trametinib	GSK2118436/GSK1120212	4891
4646	BI-1021958	BI-1021958	4892
4647	BI-144807	BI-144807	4893
4648	MEDI-5117	MEDI-5117	4894
4649	AZD1208	AZD1208	4895
4650	MEDI-0639	MEDI-0639	4896
4651	volitinib		4897
4652	MEDI-4212	MEDI-4212	4898
4653	AMG-139	AMG-139	5256
4654	MEDI-5872	AMG-557	4900
4656	MEDI-7814	MEDI-7814	4902
4657	MEDI-9929	MEDI-9929	4903
4658	1995057	1995057	4905
4659	2374697	2374697	4906
4660	2586881	2586881	4907
4661	2661380	2661380	4908
4662	2330672	2330672	4909
4663	Gattex / Revestive		4910
4664	2586184	GLP-0778	4911
4665	2941266	CCX-354	4912
4666	2251052	2251052	4913
4667	Advair / Seretide		4914
4668	Flovent / Flixotide		4915
4669	356278	356278	4916
4670	2636771	2636771	4918
4671	trametinib + buparlisib		4919
4672	trametinib + 2110183		4920
4673	dabrafenib + trametinib (DUPLICATION)	2118436 + 1120212	4921
4674	Tramal	tramadol capsule	4922
4675	2245035	2245035	4923
4676	2269557	2269557	4924
4677	2339345	2339345	4925
4678	EFdA		4926
4679	Epzicom / Kivexa		4927
4680	Duragesic / Durogesic	transdermal fentanyl	4928
4681	dilmapimod	681323	4929
4682	Incruse	573719	4930
4683	Anoro	642444 + 573719 	4931
4684	NY-ESO-1	2241658A	4932
4685	2302032A	2302032A	4933
4686	2302024A	2302024A	4934
4687	MAGE-A3 	GSK1572932A	4935
4688	2696273	2696273	4936
4689	HIV vaccine		4937
4690	Malaria NG Pf vaccine		4938
4691	Vascepa	AMR101	4939
4692	oprozomib	ONX0912	4940
4693	E7016	E7016	4941
4694	FX125L	FX125L	4942
4698	Actair	S-524101	4946
4699	LATIN T1D	NN9211	4947
4700	NN-8209	NN-8209	4948
4701	OI362GT	NN1954	4949
4702	OG987GT	NN9926	4950
4703	Guanfacine Carrier Wave	SPD 547	4951
4704	radezolid		4952
4705	CTL-019	CART-19	5146
4706	Other COPD Products		4953
4707	LY2606368		5177
4708	LY2495655	LY2495655	5152
4709	LY2979165	LY2979165	5182
4710	LY2940094	LY2940094	5183
4711	LY2623091	LY2623091	5174
4712	A Beta Modulator	A Beta Modulator	950
4713	Factor XIa Inhibitor Parenteral	Factor XIa Parenteral	5169
4714	BMS-981164	BMS-981164	5149
4715	Anti-Fucosyl GM1	Anti-Fucosyl GM1	5159
4716	BMS-986016	Anti-LAG3	5189
4717	Other ADHD Agents		5181
4718	FG-3019	FG-3019	4955
4719	TAK-357		4957
4720	TAK-063		4958
4721	ITI-214		4959
4722	Actelion - Unknown Compound	Metabolic Disease 	4960
4723	Solodyn		3182
4724	daratumumab	HuMax-CD38	4961
4725	Constella		1920
4726	Other Beta-lactams / Beta-lactamase Inhibitors		515
4727	amitifadine	amitifadine	4962
4728	TZP-102	TZP-102	4963
4729	Vesomni	EC-905	4964
4730	Kolbet	iguratimod	1847
4731	GS-7977 plus GS-5885 FDC		515
4732	NX-1207	NX-1207	4562
4733	Other Oxazolidinones		515
4734	Grazax	SCH-697243	2206
4735	Mitizax	MK-8237	1801
4736	Other Single Tablet Regimens		5166
4737	atazanavir / cobicistat FDC		4965
4738	Rienso		1964
4739	Teribone		886
4740	Ziana		4193
4741	Actonel / Atelvia	risedronate	2806
4742	Jakafi	INC424	3542
4743	Omnaris / Zetonna	ciclesonide	2989
4744	Fovista		4967
4745	Estybon	ON 01910.Na 	4968
4746	Ultram ER		3525
4747	ZP-2929	ZP-2929	4969
4748	ipatasertib	GDC-0068	4970
4749	cobimetinib	GDC-0973	5538
4750	S-556971	S-556971 / KT6-971	4972
4751	RDX5791	RDX5791	4973
4752	sNN-0029	sNN-0029	4974
4753	NP001	NP001	4975
4754	Sym004		4976
4755	RG7697		5185
4756	CIM331	CIM331	5150
4757	ACE910		5151
4758	glycopyrrolate bromide	SUN-101	4977
4759	E2609	E2609	5419
4760	Vaginal ring contraceptive	ST-1435	4307
4761	rFSH 		4979
4762	Quillivant XR	NWP06	4980
4763	BAY 94-9343	Mesothelin-ADC	4981
4764	VX-787	VX-787	4982
4765	WT2725	WT-2725	5186
4766	Keytruda	MK-3475	4983
4767	Xeter		791
4768	MK-8742	MK-8742	4984
4769	ONO-7268 MX1		5179
4770	Fanapt / Fanaptum	iloperidone	1775
4771	AGN 208397	AGN 208397	4985
4772	DE-117	DE-117	4986
4773	RX-10045	RX-10045	4987
4774	RDX-5791	RDX-5791	4988
4775	RDEA-3170	RDEA-3170	4989
4776	rFXIII		4992
4777	PT003	PT003	4993
4778	Reolysin		4994
4779	DS-8500		4995
4780	DS-1442	DS-1442	4996
4781	Arimenda	ADS-8704/MDX-8704	4997
4782	CUDC-427	CUDC-427	4998
4783	treprostinil - self-injectable		924
4784	Remodulin - Implantable Pump		4999
4785	NWP09	NWP09	4980
4786	fidaxomicin		3541
4787	Juxtapid		5001
4788	S-120083	S-120083	5002
4789	Optina		5003
4790	ONO-8055	ONO-8055	5004
4791	ulodesine		5005
4792	beclabuvir	BMS-791325	5006
4793	XEN402		5007
4795	ATL-962		183
4796	PF-5280014	PF-5280014	5008
4797	PD-0332991	PD-0332991	2346
4798	DaunoXome		5009
4799	Gliadel Wafer		5010
4800	sofosbuvir + ledipasvir FDC		5164
4801	BAN2401	BAN2401	5418
4802	Skyla / Jaydess		512
4803	ABT-436		5012
4804	esketamine		5013
4805	EVP-0962		5014
4806	davunetide		5015
4807	LMTX		5016
4808	plecanatide		5017
4809	RG7221		5018
4810	RG7203	RG7203	5019
4811	IDX719		5165
4812	TMC647055		5020
4813	E4	esterol + progestin	4307
4814	Levosert		512
4815	Colvir		3192
4816	Progestin only patch		5021
4817	momelotinib	CYT387	5022
4818	pacritinib	SB1518	5023
4819	PRT062070	PRT062070	5024
4820	NS-018	NS-018	5025
4821	OG987SC		5026
4822	LAI287		5027
4823	marizomib	NPI-0052	5028
4824	Octreolin	RG3806	5029
4825	SPD 554		5030
4826	SHP611	SHP611	5031
4827	SGN-CD19A		5032
4828	Herceptin biosimilar		919
4830	Product X		988
4831	GTH-42J	GTH-42J	33
4832	Choreazine	tetrabenazine	1850
4833	lenv		988
4834	Other Angiogenesis Inhibitors (Biologics)		4746
4835	filanesib		5033
4836	Other Immunomodulators - Oncology (Small-molecule)		4590
4837	BAX 855	BAX 855	5034
4838	Delzicol		562
4839	Factor XIa Inhibitor Oral		5170
4840	PEG-Relaxin 		5184
4841	Oralair		5126
4843	Rextoro	CLR-610	5035
4844	Androxal	ZA-301	5036
4845	Natesto	MPP-10	1951
4846	Andriol Testocaps	Org-0538	1202
4848	PPI-668	PPI-668	5038
4849	JTT-302	JTT-302	5168
4850	SB204	SB204	5039
4851	Oracea / Apprilon	Col-101	2001
4852	ALN-PCS program	ALN-PCS	5147
4853	Other EGF Pathway Inhibitors (Small-molecule)		5059
4854	Proellex	CDB-4124	5040
4855	Cardene		622
4856	Next generation vaginal ring (MK-8342B)	MK-8342B	988
4857	MK-8175A	MK-8175A	5041
4858	LCS-16	LCS-16	512
4859	MK-8962	MK-8962	207
4860	Picato	"PEP-005, PEP-005-007"	5042
4861	Zertane	LI-301	3525
4862	Other Allergic Rhinitis Agents		5190
4863	MM-398	MM-398	5043
4864	AXL1717	AXL1717	5044
4865	CC-292	CC-292 / AVL-292	5045
4866	Supprelin LA		2739
4867	ACP-501	ACP-501	5157
4868	SPI-2012	SPI-2012	5046
4869	Kalydeco+VX-983	VX-770+VX-983	5047
4870	Simbrinza		5048
4871	PEGPH20		5049
4872	aldoxorubicin	INNO-206	5050
4873	Minastrin 24 Fe		5051
4874	oxymetazoline topical cream	"AGN-199201, V-101"	3985
4875	AZD-7594	AZD-7594	5052
4876	2647544		5053
4877	Oncophage	R-100	5054
4878	DENVax		2529
4879	EBI-005		5160
4880	norethindrone + ethinyl estradiol capsules	WC 3042	3800
4881	Testopel		5055
4882	MOR208	MOR208	5056
4883	SAR245409 	SAR245409	5057
4884	solithromycin	CEM-101	5058
4885	TRV027	TRV027	5131
4886	BI-655064	BI-655064	5060
4887	ALV003	AVL003	5158
4888	Adusave		5061
4889	TMC310911	TMC310911	992
4890	opicapone	BIA9-1067/ONO-2160	5062
4891	BAY 2010112	MT-112 	5063
4892	Resimmune		5064
4893	PEG-IFN-alpha 2b	P-1101	5065
4894	Anagrelide Retard		5066
4895	Ferric Trimaltol		5067
4896	Trivax		5068
4897	lancovutide		5069
4898	landiolol IV	AOP-LDLA-202	5070
4899	nabilone		5071
4900	Thromboreductin		1371
4901	Busilvex		2637
4902	Cesamet		5071
4903	metronidazole		3820
4904	Tadim / Promixin		5072
4905	Esmocard		5073
4906	Nalbuphin Orpha / Nalpain		5074
4907	Naloxon Orpha / Nexodal		5075
4908	Adepend / Naltrexone AOP		5076
4909	Tetmodis		1850
4910	Ospolot		5077
4911	Pexa-Vec	"JX-594/TG6006,"	5078
4912	Vepacel		5079
4913	latanoprostene bunod	NCX-116	5080
4914	Utuxin	TGTX-1101	5082
4915	GS-9973	GS-9973	5083
4916	GS-9820	CAL-120	3515
4917	GS-5745	GS-5745	5084
4918	ASLAN001 / ARRY-543		5085
4919	AZD3965	AZD3965	5086
4920	CC-220	CC-220	5087
4921	PF-06687859	PF-06687859	5088
4922	Graspa		5089
4923	dexmecamylamine	TC-5214	5090
4924	ASP3662	ASP3662	5091
4925	Dormicum	midazolam	5092
4926	Premiplex	SHP607/HGT-ROP-001	5093
4927	BN82451	BN82451	5094
4928	Plumiaz	TN-200	3162
4929	CK-2127107		5095
4930	Rixubis	BAX-326	3780
4931	MOR202	MOR202	995
4932	Brisdelle		680
4933	Zubsolv		5096
4934	ARN-509		5098
4935	squalamine		5099
4936	IPI-145		5537
4937	AKB-6548	AKB-6548	5173
4938	AYX1	AYX1	5100
4939	SD-809	SD-809	5101
4940	SD-254	SD-254	5102
4941	SGN-CD33A	SGN-CD33A	5103
4942	IMCgp100		5104
4943	MIM-D3		5105
4944	patisiran		5340
4945	MDT-637	MDT-637	5107
4946	eteplirsen	AVI-4225	5108
4947	Lo Minastarin Fe	WC 3064	5109
4948	NurOwn	MSC-NTF	5110
4949	LY2801653 	LY2801653 	5111
4950	DKN-01		5112
4951	LY3023414	LY3023414	995
4952	LY3022859		5153
4953	ASP9853	ASP9853	5113
4954	ASP2215	ASP2215	5114
4955	ASG-15ME	ASG-15ME	5115
4956	BAY 1082439	BAY 1082439	5116
4957	BGJ398	NVP-BGJ398	5117
4959	AMG 232	AMG 232	5188
4960	AMG 172	AMG 172	996
4961	EPZ-5676		5118
4962	RG7842 		5119
4963	AZD8186	AZD8186	995
4964	AZD9150	AZD9150	5175
4965	AZD9291	AZD9291	5176
4966	MEDI-6469		5120
4967	Albaconazole	albaconazole	5121
4968	DS-1040	DS-1040	5171
4969	MLN0264		5123
4970	ISIS-TTR Rx	ISIS-420915	5124
4971	Zecuity	NP-101	5125
4972	S38844	S38844	5374
4973	Cholib		5129
4974	GS-6615	GS-6615	5132
4975	2849466	2849466	5133
4976	MK-3614		5134
4977	ONO-1162	ONO-1162	5135
4978	OPC-108459	OPC-108459	5136
4979	PF-06282999	PF-06282999	5137
4980	SAR-407899	SAR-407899	5138
4981	Namenda XR	memantine	5139
4982	ublituximab	TG1001	5142
4983	TGR-1202		5143
4984	Anflu		5144
4985	Vepacel		5191
4986	cobimetinib	GDC-0973	5192
4987	bimagrumab	BYM338	5193
4988	Lampalizumab	FCFD-4514S/RG-7417	5194
4989	Neugranin	CG-10639	5195
4990	Qudexy XR	USL255	5196
4991	Plegridy		5199
4992	Versatis	transdermal lidocaine	5201
4993	NP-1998	NP-1998	5203
4994	ISIS-APOARx	ISIS-APOARx	5206
4995	amrubicin		5207
4996	Ilevro	AL-6515	5208
4997	AL-60371		5209
4998	Triferic		5210
4999	Velphoro	PA-21	5212
5000	Uceris		5213
5001	semaglutide oral	NN-9924	5214
5002	GZ402671	GZ402671	5215
5003	LY2409021	LY2409021	5216
5004	Oxyntomodulin Peptide		5217
5005	PF-06291874	PF-06291874	5219
5006	LIK066	LIK066	5220
5007	2890457	2890457	5221
5008	RG7410	RG7410	5222
5009	SAR113244		5223
5010	PF-06305591	PF-06305591	5224
5011	PF-06273340	PF-06273340	5225
5012	KHK-4083	KHK-4083	5226
5013	KHK-4577	KHK-4577	5227
5014	ASP8232	ASP8232	5230
5015	LAS186323	ASLAN-003	5231
5016	AZD3293		5232
5017	Myostatin Adnectin		5234
5018	AZD-7624	AZD-7624	5235
5019	2256294	2256294	5236
5020	PT001		5237
5021	fluticasone furoate + umeclidinium + vilanterol		5239
5022	LAS-190792		5240
5023	MK-1029		5242
5024	PT005		5243
5025	GSK-2434735		5244
5026	SEP-363856	SEP-363856	5246
5027	LY-3002813	 LY-3002813	5247
5028	LY-2886721	LY-2886721	5248
5029	MK-1602	MK-1602	5249
5030	TV-1380	TV-1380	5250
5031	metadoxine extended-release	MG-01CI	5252
5032	obeticholic acid	obeticholic acid	5254
5033	DSP-1747	DSP-1747	5255
5034	AMG 334	AMG 334	5258
5035	BMN 111	BMN 111	5259
5036	BMN 701	BMN 701	5260
5037	Firdapse		5305
5038	BMN 673	BMN 673	5262
5039	BMN 190	BMN 190	5263
5040	PEG-PAL	BMN-165	5264
5041	ALXN 1102/1103	ALXN 1102/1103	5265
5042	Asfotase Alfa	Asfotase Alfa	5266
5043	ALXN 1101	ALXN 1101	5267
5044	DS-7113	"DS-7113, DS-7113b"	5268
5045	BAY 1179470	BAY 1179470	5269
5046	BI-836858	BI-836858	5271
5047	XmAb (1)	XmAb (1)	5272
5048	XmAb (2)	XmAb (2)	5273
5049	small molecule		5274
5050	DS-3078	DS-3078	5275
5051	DS-3032	DS-3032	5276
5052	NeuVax	E75	5277
5053	Multikine		5278
5054	XMT-1107	XMT-1107	5279
5055	Pomalidomide		5281
5056	ASP-3325	ASP-3325	5282
5057	KHK-7580	KHK-7580	5283
5058	KRP-203	KRP-203	5285
5059	RG7929	POL7080	5286
5060	VX-15	VX15/2503	5287
5061	Alecensa	"RG7853, AF-802, CH-5424802"	5311
5062	URC102	URC102	5291
5063	RG7745	RG7745	5292
5064	RG7863	RG7863	5294
5065	Nanobody therapy	Nanobody therapy	5295
5066	BI-113608	BI-113608	5296
5067	BI-860585	BI-860585	5297
5068	Maribavir	VP-41263	5298
5069	VP 20621	VP 20621	5299
5070	SHP622	SHP622	5300
5071	idarucizumab	BI-655075	5301
5072	BI-409306	BI-409306	5302
5073	BI-187004-CL	BI-187004-CL	5303
5074	BAY 85-8501	BAY 85-8501	5304
5075	ALKS-5461	ALKS-5461	5306
5076	MSB0010718C	MSB0010718C	5307
5077	LEE011	LEE011	5308
5078	Lazanda	intranasal fentanyl	5310
5079	ADS-5102	ADS-5102	5312
5080	Epidiolex	Epidiolex	5313
5081	Zohydro		5314
5082	OMS824	OMS824	5315
5083	Somatropin BioPartners	LB-03002	5317
5084	LGX818+MEK162 (DUPLICATION)		5319
5085	MoxDuo	Q8003	5321
5086	Targiniq	oxycodone HCl/naloxone HCl	5322
5087	Relonsiv	NU100	5323
5088	Beloranib	ZGN-440	5324
5089	CSL362	CSL362	5326
5090	QPI-1002	QPI-1002	5331
5091	Cardiotrophin	cardiotrohin-1	5332
5092	Simulect		5333
5093	TOL101	TOL101	5334
5094	ATGAM		5335
5095	MEDI-4736	MEDI-4736	5337
5096	NBI-98854	NBI-98854	5338
5097	ADS-8704	ADS-8704	5339
5098	ALN-TTRsc	ALN-TTRsc	5342
5099	ONO-4059	ONO-4059	5343
5100	KUX-1151 	KUX-1151 	5344
5101	ITI-007	ITI-007	5345
5102	JZP-110	JZP-110	5346
5103	Prothrombin complex concentrate		5347
5104	Octaplex		5348
5105	AG-221	AG-221	5349
5106	Riona		5350
5107	Natura alpha		5351
5108	vosaroxin		5352
5109	BL-8040	BL-8040	5353
5110	ofatumumab	ofatumumab	5354
5111	Oxtellar XR		5356
5112	eltoprazine 	eltoprazine 	5357
5113	NN1956	NN1956	5358
5114	MG01Cl	MG01Cl	5359
5115	otlertuzumab	TRU-016	5360
5116	AIGIV	Human Anthrax Immunoglobulin	5361
5117	PreviThrax	"Recombinant Protective Antigen Anthrax Vaccine, Purified)"	5362
5118	NuThrax	Anthrax Vaccine Adsorbed with CPG 7909 Adjuvant	5363
5119	Thravixa	Fully Human Anthrax Monoclonal Antibody	5364
5120	bremelanotide	bremelanotide	5365
5121	flibanserin	BIMT-17	5366
5122	PBT2	PBT2	5367
5123	Zorvolex		5368
5124	Tivorbex		5369
5125	Other Proteasome Inhibitors		5370
5126	GM6	GM604	5371
5127	Feburic		5372
5128	ivabradine		5373
5129	RPC1063	RPC1063	5375
5130	Other Angiogenesis Inhibitors (Small-molecule)		5376
5131	GCS-100		5377
5132	hydrocodone bitartrate		5378
5133	Xartemis XR	MNK-795	5381
5134	Topical clonidine gel	ARC4558	5382
5135	Bunavail		5383
5136	Tapcom	DE-111	5385
5137	EPI-743	EPI-743	5387
5138	MK-8237		5390
